nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,duration,i_open,considerations,applications,score_0,score_1,score_2,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate,rate_0,rate_1,rate_2,i_open_0,i_open_1,i_open_2
225813,882.3526060606061,.66000003,2017,.46,4.169999986886978,.79000002,.5,2,2,4,1,3,1,7.5700002,7.8699999,7.96,0,0,1,0,0,0,0,0,0,0,1,4.6300001,3.9890938,3.75,2.75,1,1,1
225937,1785.437717391305,.27000001,2017,-.08,4.209999993443489,.95999998,.5,2,1,4,1,3,3,5.8499999,4.8000002,5.8000002,0,0,1,1,0,0,0,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1
225128,1623.66,.47,2017,.04,4.209999993443489,.86000001,.5,2,2,4,1,2,1,6.9499998,7.21,7.27,0,1,1,0,0,1,1,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225046,1516.543541666667,.34,2017,-.03,4.159999996423721,.95999998,.25,2,1,4,1,2,2,7.1500001,7.1900001,7.1900001,0,0,1,1,0,1,1,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1
225703,621.0152564102565,.69999999,2017,.31,4.189999997615814,.74000001,.5,2,2,4,1,2,1,6.9400001,6.8400002,7.8000002,0,1,1,0,0,1,0,0,0,0,1,4.5,3.9890938,3.75,2.75,1,1,1
225670,1623.66,.57999998,2017,1.09,4.159999996423721,.75,.5,2,2,4,1,2,2,6.3800001,7.6199999,8.1899996,0,1,0,0,0,1,1,0,0,0,1,5.25,3.9890938,3.75,2.75,1,1,1
225633,621.0152564102565,.66000003,2017,-.33,4.079999998211861,.80000001,.5,1,2,4,1,2,2,8.2299995,8.1899996,7.9899998,0,0,1,1,1,0,1,0,0,0,1,3.75,3.9890938,3.75,2.75,1,1,1
225362,1623.66,.55000001,2017,.33,4.169999986886978,1.03,.25,2,2,4,1,2,1,6.1900001,5.98,5.9099998,0,0,1,1,0,0,0,0,0,0,1,4.5,3.9890938,3.75,2.75,1,1,1
225642,735.3796412556054,.56,2017,.06,4.189999997615814,.79000002,.25,2,2,4,1,1,1,8.0799999,7.9299998,8.04,0,0,0,0,1,0,1,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225028,882.3526060606061,.41999999,2017,.45,4.299999997019768,.80000001,.5,2,2,4,1,2,1,6.3699999,6.6500001,6.5500002,0,1,1,0,0,1,1,0,0,0,1,4.75,3.9890938,3.75,2.75,1,1,1
225241,1785.437717391305,.5,2017,-.72,4.099999994039536,1,.25,2,1,4,1,1,1,5.48,5.5100002,6.1799998,0,0,0,1,0,1,1,0,0,0,1,3.3799999,3.9890938,3.75,2.75,1,1,1
225313,882.3526060606061,.68000001,2016,-.07,3.569999992847443,.83999997,.25,2,2,4,0,1,1,6.6100001,7.3099999,6.3299999,0,1,1,1,0,1,0,0,0,1,0,3.5,3.6166666,4.5,3.75,1,1,1
225020,621.0152564102565,.63,2017,.51,4.11999998986721,.31999999,.5,2,2,4,1,1,1,6.77,8.2399998,8.25,0,1,1,0,1,0,0,0,0,0,1,4.6300001,3.9890938,3.75,2.75,1,1,1
225676,1181.728561151079,.56999999,2017,-.35,4.099999994039536,1.03,.25,2,2,4,1,1,1,7.04,7.5999999,7.3699999,0,1,1,1,0,0,0,0,0,0,1,3.75,3.9890938,3.75,2.75,1,1,1
225801,621.0152564102565,.54000002,2017,.55,4.199999988079071,.73000002,.5,2,2,4,1,1,1,6.3099999,6.1599998,7.0300002,0,1,1,0,1,0,1,0,0,0,1,4.75,3.9890938,3.75,2.75,1,1,1
225331,1623.66,.37,2017,1.28,4.099999994039536,.93000001,.25,2,1,1,1,3,1,6.6900001,5.9400001,6.1599998,1,0,1,0,0,1,1,0,0,0,1,5.3800001,3.9890938,3.75,2.75,0,1,1
225804,621.0152564102565,.75,2017,.4,4.229999989271164,.67000002,.25,2,2,1,1,1,1,7.6100001,7.3299999,7.4299998,1,1,1,1,0,1,1,0,0,0,1,4.6300001,3.9890938,3.75,2.75,0,1,1
225916,621.0152564102565,.66000003,2017,-.1,4.099999994039536,.73000002,.5,2,2,4,1,3,1,8.2200003,8.1400003,8.1899996,0,0,1,0,0,1,0,0,0,0,1,4,3.9890938,3.75,2.75,1,1,1
226202,735.3796412556054,.69999999,2017,.13,4.11999998986721,.77999997,.5,2,2,4,1,1,2,8.3000002,8.0600004,8.1400003,0,0,0,0,0,1,0,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225647,882.3526060606061,.63999999,2017,-.24,4.11999998986721,.69999999,.25,2,2,4,1,1,1,8.1099997,8.2299995,8.2700005,0,0,1,1,1,0,1,0,0,0,1,3.8799999,3.9890938,3.75,2.75,1,1,1
225100,621.0152564102565,.57999998,2017,-.05,4.299999997019768,.95999998,.25,2,2,4,1,2,1,6.7600002,6.9699998,7.1700001,0,0,1,1,0,1,1,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
226080,621.0152564102565,.56,2017,-.16,4.159999996423721,.64999998,.25,2,2,4,1,1,1,7.9299998,8.1499996,8.1999998,0,1,1,0,0,1,1,0,0,0,1,4,3.9890938,3.75,2.75,1,1,1
225771,2933.219107142857,.34999999,2017,-.06,4.189999997615814,.76999998,.25,2,2,3,0,1,1,6.9000001,6.4699998,7.0100002,0,1,1,0,0,0,0,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,0
225198,735.3796412556054,.63999999,2017,.67,4.209999993443489,.97000003,1,2,2,4,1,1,1,7.0700002,7.1300001,7.23,0,1,0,0,0,0,0,0,0,0,1,4.8800001,3.9890938,3.75,2.75,1,1,1
226096,1623.66,.54000002,2017,-.41,4.159999996423721,1,.5,2,2,3,0,1,1,7.0700002,7.2600002,7.8600001,0,0,1,1,0,1,1,0,0,0,1,3.75,3.9890938,3.75,2.75,1,1,0
225959,882.3526060606061,.30000001,2017,.09,4.159999996423721,.95999998,.5,2,1,4,1,2,2,7.1100001,6.3899999,6.3499999,0,0,0,1,0,1,0,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225080,735.3796412556054,.73000002,2017,.34,4.159999996423721,.66000003,.25,2,2,4,1,3,1,7.0799999,7.3499999,7.6700001,0,1,0,0,1,0,1,0,0,0,1,4.5,3.9890938,3.75,2.75,1,1,1
226133,1516.543541666667,.47999999,2017,-.12,4.11999998986721,1,.25,2,2,4,1,1,1,6.96,6.7199998,7.5900002,0,0,1,1,0,1,1,0,0,0,1,4,3.9890938,3.75,2.75,1,1,1
225015,1516.543541666667,.27000001,2017,-.23,4.229999989271164,1,.5,2,1,4,1,3,3,6.8200002,6.52,7.2800002,0,0,1,1,0,1,0,0,0,0,1,4,3.9890938,3.75,2.75,1,1,1
225139,1358.108130841121,.54000002,2017,-.67,4.299999997019768,.44999999,.25,2,2,4,1,3,1,7.48,7.25,7.8400002,0,1,1,1,1,0,1,0,0,0,1,3.6300001,3.9890938,3.75,2.75,1,1,1
225282,1785.437717391305,.38999999,2017,.28,3.969999998807907,.95999998,.5,2,2,4,1,2,2,5.8499999,5.71,6.0100002,0,0,0,1,0,0,0,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225449,1623.66,.63,2017,-.17,4.299999997019768,.94999999,.5,2,2,4,1,2,1,6.1100001,6.6399999,4.9400001,0,1,0,1,0,1,1,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1
226125,621.0152564102565,.61000001,2017,.31,4.189999997615814,.80000001,.25,2,2,4,1,1,1,7.8000002,7.54,7.0100002,0,1,1,0,1,0,0,0,0,0,1,4.5,3.9890938,3.75,2.75,1,1,1
225774,621.0152564102565,.64999998,2017,.28,4.099999994039536,.80000001,.25,2,2,4,1,1,1,7.79,8.2200003,7.9499998,0,0,1,0,0,1,1,0,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,1
224972,1623.66,.44,2017,-.19,4.189999997615814,.95999998,.25,2,2,4,1,1,1,7.3099999,6.7800002,7.23,0,0,1,1,0,1,1,0,0,0,1,4,3.9890938,3.75,2.75,1,1,1
225302,2933.219107142857,.36000001,2017,.9,4.099999994039536,.69,.5,2,2,3,0,2,1,6.3899999,6.8099999,6.5599999,0,1,1,0,0,0,0,0,0,0,1,5,3.9890938,3.75,2.75,1,1,0
225130,621.0152564102565,.5,2016,.66,3.469999998807907,.95999998,.5,2,1,4,1,1,1,7.8200002,6.8800001,7.23,0,0,0,1,0,0,1,0,0,1,0,4.1300001,3.6166666,4.5,3.75,1,1,1
225733,3164.960434782609,.27000001,2017,.63,4.11999998986721,.95999998,.5,2,1,4,1,1,1,7.1100001,5.8000002,5.8000002,0,0,0,1,0,1,0,0,0,0,1,4.75,3.9890938,3.75,2.75,1,1,1
225965,1516.543541666667,.41999999,2017,.83,4.299999997019768,.80000001,.25,2,2,4,1,1,1,6.4299998,6.4899998,6.4299998,0,1,1,0,0,1,0,0,0,0,1,5.1300001,3.9890938,3.75,2.75,1,1,1
225141,1785.437717391305,.25,2017,.04,4.209999993443489,.99000001,.25,2,1,4,1,1,1,6.1799998,6.8800001,7.0799999,0,0,1,1,0,0,0,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225575,1358.108130841121,.38,2017,.29,4.209999993443489,.94999999,.25,2,2,4,1,1,1,8.1099997,6.8499999,6.79,0,0,1,1,1,0,1,0,0,0,1,4.5,3.9890938,3.75,2.75,1,1,1
225395,1516.543541666667,.64999998,2016,-.33,4.079999998211861,.68000001,.25,2,2,3,0,1,1,7.4699998,7.3299999,7.6199999,0,1,1,0,0,1,0,0,0,1,0,3.75,3.6166666,4.5,3.75,1,1,0
225615,1516.543541666667,.36000001,2016,-.08,4.079999998211861,.94999999,.5,2,2,4,1,2,2,7.3600001,7.2399998,7.3699999,0,0,1,0,0,1,1,0,0,1,0,4,3.6166666,4.5,3.75,1,1,1
225377,882.3526060606061,.31999999,2017,-.12,4.11999998986721,.89999998,.25,2,1,4,1,2,1,7.5100002,7.1900001,7.5100002,0,1,1,0,0,1,1,0,0,0,1,4,3.9890938,3.75,2.75,1,1,1
226193,1516.543541666667,.33000001,2017,-.55,4.299999997019768,.91000003,.5,2,1,4,1,1,1,7.5999999,7.6599998,7.8499999,0,0,1,1,0,1,1,0,0,0,1,3.75,3.9890938,3.75,2.75,1,1,1
226013,621.0152564102565,.73000002,2017,.41,4.089999988675117,.74000001,.25,2,1,1,1,2,1,8.1099997,8.1800003,8.1899996,1,0,1,0,0,0,0,0,0,0,1,4.5,3.9890938,3.75,2.75,0,1,1
225878,1358.108130841121,.34,2016,-.2,4.079999998211861,.75,.25,2,2,4,1,2,2,8.1199999,7.4899998,8.0299997,0,0,1,0,1,0,1,0,0,1,0,3.8800001,3.6166666,4.5,3.75,1,1,1
225275,735.3796412556054,.40000001,2017,-.17,4.299999997019768,.80000001,.5,2,2,4,1,1,1,8.1899996,8.0799999,8.1300001,0,0,1,0,0,1,1,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1
225529,1623.66,.23,2017,1.5,4.159999996423721,.75,.25,2,1,3,0,1,1,6.79,6.4200001,6.6500001,0,0,1,1,0,0,0,0,0,0,1,5.6599998,3.9890938,3.75,2.75,1,1,0
225155,621.0152564102565,.67000002,2017,-.02,4.149999991059303,.75999999,.25,2,2,4,1,1,1,7.5999999,7.21,6.9899998,0,0,1,0,0,0,1,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1
225738,735.3796412556054,.63999999,2017,.16,4.089999988675117,.79000002,.5,2,2,4,1,1,1,7.7800002,8.0500002,8.1300001,0,0,0,0,0,0,0,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
226209,1358.108130841121,.41,2017,.17,4.209999993443489,.68000001,.25,2,2,3,0,1,1,7.0900002,7.48,7.0599999,0,1,1,0,0,1,0,0,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,0
225316,1785.437717391305,.31999999,2016,.05,4.079999998211861,.80000001,.5,2,2,2,0,1,1,6.9899998,6.7800002,6.9499998,1,0,0,0,0,1,0,0,0,1,0,4.1300001,3.6166666,4.5,3.75,1,0,1
225678,621.0152564102565,.56999999,2016,.8,4.079999998211861,.73000002,.25,2,2,2,0,1,1,6.8800001,6.3699999,6.6700001,1,1,1,0,1,0,0,0,0,1,0,4.8800001,3.6166666,4.5,3.75,1,0,1
225340,882.3526060606061,.51999998,2017,.05,4.199999988079071,.91000003,.5,2,2,2,0,2,1,6.7800002,7.1399999,6.8800001,1,1,1,1,0,1,0,0,0,0,1,4.25,3.9890938,3.75,2.75,1,0,1
225892,1785.437717391305,.38,2017,-.4,4.149999991059303,.99000001,.25,2,1,4,1,3,1,7.1100001,6.1999998,6.5999999,0,0,0,1,0,0,0,0,0,0,1,3.75,3.9890938,3.75,2.75,1,1,1
225209,1623.66,.49000001,2017,-.19,4.189999997615814,.88999999,.25,2,2,4,1,2,1,6.52,6.4099998,6.52,0,1,1,1,1,0,1,0,0,0,1,4,3.9890938,3.75,2.75,1,1,1
226128,621.0152564102565,.43000001,2016,.06,3.569999992847443,.73000002,.25,2,2,4,1,1,1,8.1400003,8.1300001,8.1300001,0,1,1,0,0,1,1,0,0,1,0,3.6299999,3.6166666,4.5,3.75,1,1,1
225867,621.0152564102565,.55000001,2017,-.17,4.049999997019768,.94999999,.25,2,2,2,0,2,1,6.6799998,6.54,5.6199999,1,1,1,1,1,0,0,0,0,0,1,3.8800001,3.9890938,3.75,2.75,1,0,1
225792,621.0152564102565,.57999998,2017,-.39,4.139999985694885,.93000001,.25,2,2,4,1,1,1,7.9699998,7.9400001,8.0699997,0,0,1,1,1,0,0,0,0,0,1,3.75,3.9890938,3.75,2.75,1,1,1
226002,1516.543541666667,.31,2017,-.21,4.209999993443489,.95999998,.5,2,1,4,1,2,1,6.4200001,7.0500002,7.1300001,0,0,1,1,0,1,1,0,0,0,1,4,3.9890938,3.75,2.75,1,1,1
225476,1785.437717391305,.31,2016,-.5600000000000001,3.939999997615814,.98000002,.25,2,2,4,1,2,1,7.4499998,7.04,7.0700002,0,0,0,1,0,1,1,0,0,1,0,3.3800001,3.6166666,4.5,3.75,1,1,1
225510,621.0152564102565,.55000001,2017,.28,3.969999998807907,.88999999,.25,2,2,4,1,1,1,8.1000004,7.79,7.9200001,0,0,1,0,0,1,1,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225219,1358.108130841121,.30000001,2017,-.05,4.299999997019768,.94999999,.25,2,1,4,1,3,2,7.5,7.71,7.6399999,0,0,1,0,1,0,1,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
226201,735.3796412556054,.62,2017,.59,4.159999996423721,.82999998,.25,2,2,1,1,1,1,7.6300001,7.6799998,7.5799999,1,1,0,1,0,0,0,0,0,0,1,4.75,3.9890938,3.75,2.75,0,1,1
225524,882.3526060606061,.31,2017,.22,4.029999986290932,.95999998,.25,2,1,4,1,2,1,7.3899999,7.2800002,7.5700002,0,0,0,1,0,1,1,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225609,1623.66,.5,2017,.18,4.319999992847443,.80000001,.25,2,2,3,0,1,1,7,7.4699998,7.8899999,0,1,0,0,0,1,1,0,0,0,1,4.5,3.9890938,3.75,2.75,1,1,0
226089,882.3526060606061,.73000002,2017,-.17,4.299999997019768,.80000001,.25,2,2,4,1,1,1,8.1199999,7.9099998,8.1099997,0,0,1,0,0,1,1,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1
225643,882.3526060606061,.55000001,2017,.11,4.019999995827675,.79000002,.25,2,2,4,1,1,1,7.27,7.8200002,7.8800001,0,0,1,0,0,1,0,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1
225342,882.3526060606061,.46000001,2017,.04,4.209999993443489,.97000003,.25,2,2,4,1,1,1,8.1000004,7.4499998,8.0900002,0,1,1,0,1,0,1,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225030,621.0152564102565,.43000001,2017,.2,4.299999997019768,.92000002,.5,2,1,4,1,1,1,7.48,7.2399998,6.6100001,0,0,1,0,0,1,1,0,0,0,1,4.5,3.9890938,3.75,2.75,1,1,1
224995,1623.66,.54000002,2017,-.03,4.159999996423721,.75,.5,2,2,4,1,2,1,6.3699999,7.3299999,7.2600002,0,0,0,0,0,1,1,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1
225385,621.0152564102565,.61000001,2016,.58,3.419999994337559,1.11,.5,2,2,4,1,1,1,7.0799999,7.1399999,7.25,0,0,1,0,0,1,1,0,0,1,0,4,3.6166666,4.5,3.75,1,1,1
226113,882.3526060606061,.31999999,2017,.88,4.11999998986721,.97000003,.5,2,1,2,0,1,1,7.5799999,7.2800002,7.9000001,1,0,0,1,0,1,0,0,0,0,1,5,3.9890938,3.75,2.75,1,0,1
225537,735.3796412556054,.44999999,2017,.17,4.079999998211861,.88,.5,2,2,4,1,1,2,6.9299998,6.6599998,6.6399999,0,0,1,0,1,0,0,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225366,1181.728561151079,.50999999,2017,.28,4.099999994039536,.94999999,.25,2,1,4,1,2,1,8.2600002,7.3699999,8.1599998,0,0,1,0,0,1,1,0,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,1
225826,1181.728561151079,.36000001,2017,.11,4.139999985694885,.69,.25,2,2,4,1,3,2,8.2799997,7.5999999,7.9899998,0,1,1,0,1,0,1,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
226127,621.0152564102565,.73000002,2017,.41,3.969999998807907,.80000001,.25,2,2,4,1,1,1,8.21,8.0299997,8.1599998,0,0,1,0,1,0,0,0,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,1
225136,1785.437717391305,.38999999,2017,-.03,4.029999986290932,.95999998,.5,2,1,4,1,3,1,6.96,7.3000002,6.3299999,0,0,1,1,0,0,1,0,0,0,1,4,3.9890938,3.75,2.75,1,1,1
225165,735.3796412556054,.61000001,2017,.22,4.029999986290932,.80000001,.25,2,2,4,1,1,1,7.8699999,7.8099999,6.3400002,0,1,0,0,0,0,0,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225842,1516.543541666667,.37,2017,.11,4.139999985694885,.94999999,.25,2,2,4,1,1,1,8.1599998,8.1300001,7.9899998,0,0,1,0,1,0,1,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225441,1623.66,.41,2017,.09,4.159999996423721,1.02,.5,2,1,4,1,1,1,6.9200001,6.1399999,6.04,0,0,1,1,0,0,0,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225049,1785.437717391305,.54000002,2017,.6899999999999999,4.189999997615814,.68000001,.25,2,2,4,1,2,1,6.27,6.1700001,6.6100001,0,0,0,0,0,1,0,0,0,0,1,4.8800001,3.9890938,3.75,2.75,1,1,1
225546,1181.728561151079,.55000001,2017,.22,4.159999996423721,.95999998,.25,2,2,4,1,1,1,5.9699998,5.6300001,6.4400001,0,0,1,1,0,1,0,0,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,1
224986,3164.960434782609,.31999999,2016,-.44,3.939999997615814,.94,.5,2,2,4,1,1,1,6.1999998,6.1999998,6.3299999,0,1,1,1,0,1,1,0,0,1,0,3.5,3.6166666,4.5,3.75,1,1,1
226063,882.3526060606061,.36000001,2017,.3,4.079999998211861,.95999998,.5,2,1,4,1,2,2,6.4499998,5.9200001,5.1100001,0,0,1,1,1,0,1,0,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,1
226186,1623.66,.44,2017,.78,4.099999994039536,1.01,.25,2,1,4,1,1,1,6.1399999,5.79,5.6999998,0,0,1,1,0,0,0,0,0,0,1,4.8800001,3.9890938,3.75,2.75,1,1,1
226150,1623.66,.47,2017,.05,4.199999988079071,.99000001,.5,2,2,4,1,2,2,6.9299998,7.0700002,7.0300002,0,0,1,1,0,1,1,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
225356,1623.66,.55000001,2017,.35,4.149999991059303,.88999999,.5,2,2,4,1,1,1,5.98,6.1900001,5.8299999,0,1,0,1,0,0,0,0,0,0,1,4.5,3.9890938,3.75,2.75,1,1,1
225935,621.0152564102565,.63999999,2017,.48,4.149999991059303,1.02,.25,2,2,4,1,2,1,7.9499998,7.1599998,6.8699999,0,1,1,1,0,0,1,0,0,0,1,4.6300001,3.9890938,3.75,2.75,1,1,1
225254,735.3796412556054,.62,2017,.91,3.969999998807907,.66000003,.5,2,2,4,1,1,1,7.3699999,7.5999999,7.9200001,0,0,0,0,0,1,1,0,0,0,1,4.8800001,3.9890938,3.75,2.75,1,1,1
225131,735.3796412556054,.57999998,2017,.28,3.969999998807907,.82999998,.5,2,2,4,1,2,2,7.3899999,7.3299999,7.8499999,0,1,0,0,1,0,0,0,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1
226095,2933.219107142857,.20999999,2016,-.63,4.129999995231628,.95999998,.5,2,1,4,1,2,2,7.3800001,7.3200002,7.75,0,0,1,1,0,1,0,0,0,1,0,3.5,3.6166666,4.5,3.75,1,1,1
225125,735.3796412556054,.69999999,2017,.97,4.029999986290932,.95999998,.25,2,2,3,0,2,1,7.3699999,6.96,7.3499999,0,0,0,0,0,0,1,0,0,0,1,5,3.9890938,3.75,2.75,1,1,0
225416,735.3796412556054,.54000002,2016,.35,4.029999986290932,.85000002,.25,2,2,4,1,1,1,7.0300002,7.1300001,7.23,0,1,1,0,0,1,1,0,0,1,0,4.3800001,3.6166666,4.5,3.75,1,1,1
225830,1516.543541666667,.28,2017,-.15,4.029999986290932,1.02,.5,1,1,4,1,1,1,7.6900001,7.6199999,7.6100001,0,0,1,1,1,0,0,0,0,0,1,3.8799999,3.9890938,3.75,2.75,1,1,1
226073,1358.108130841121,.31999999,2016,-.07,3.569999992847443,.94,.25,2,2,4,1,1,1,8.04,7.9499998,8.1899996,0,0,1,0,1,0,1,0,0,1,0,3.5,3.6166666,4.5,3.75,1,1,1
226059,882.3526060606061,.58999997,2017,.61,4.139999985694885,.70999998,.25,2,2,4,1,1,1,7.1900001,7.71,7.4000001,0,1,1,1,1,0,1,0,0,0,1,4.75,3.9890938,3.75,2.75,1,1,1
225103,735.3796412556054,.47999999,2017,.29,4.089999988675117,.85000002,.5,2,2,4,1,2,1,7.6399999,7.9000001,7.8699999,0,1,1,0,0,1,0,0,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,1
225171,1181.728561151079,.61000001,2016,.31,3.569999992847443,.80000001,.25,2,2,4,1,2,1,6.5500002,7.2600002,7.75,0,0,0,0,0,0,1,0,0,1,0,3.8799999,3.6166666,4.5,3.75,1,1,1
225147,1516.543541666667,.31,2017,-.12,4.11999998986721,.63999999,.25,2,2,3,0,3,3,7.9899998,7.5100002,7.0300002,0,1,1,0,0,0,1,0,0,0,1,4,3.9890938,3.75,2.75,1,1,0
225360,882.3526060606061,.56,2016,-.08,4.079999998211861,.85000002,.5,2,2,4,0,2,1,6.5599999,7.8400002,7.8200002,0,1,1,1,0,1,0,0,0,1,0,4,3.6166666,4.5,3.75,1,1,1
225527,1516.543541666667,.50999999,2017,.24,4.139999985694885,.73000002,.25,2,2,4,1,1,1,6.1199999,6.8800001,6.52,0,1,1,1,0,1,1,0,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,1
225352,882.3526060606061,.50999999,2017,.28,4.099999994039536,.60000002,.25,2,2,4,1,1,1,6.6300001,7.1999998,7.1599998,0,1,1,0,1,0,1,0,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,1
226072,1516.543541666667,.31,2017,-.59,4.089999988675117,.97000003,.5,2,1,4,1,2,2,6.2399998,6.2399998,5.4699998,0,0,1,1,1,0,1,0,0,0,1,3.5,3.9890938,3.75,2.75,1,1,1
226162,1358.108130841121,.51999998,2017,.16,3.969999998807907,.75,0,2,2,4,1,2,1,8.1400003,8.0600004,8.1800003,0,0,1,0,1,0,1,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1
225433,735.3796412556054,.69999999,2016,-.07,3.569999992847443,.67000002,.25,2,2,4,1,3,2,8.1800003,8.1099997,7.96,0,1,0,0,0,1,0,0,0,1,0,3.5,3.6166666,4.5,3.75,1,1,1
225688,1358.108130841121,.31999999,2016,.09,3.53999999910593,.94999999,.5,2,2,4,1,2,1,8.0799999,8.0200005,7.8299999,0,0,1,0,0,1,1,0,0,1,0,3.6300001,3.6166666,4.5,3.75,1,1,1
225556,621.0152564102565,.58999997,2017,.11,4.019999995827675,.85000002,.25,1,2,4,1,2,1,8.0200005,8.0200005,8.1199999,0,0,1,1,1,0,0,0,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1
