nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,i_open,considerations,applications,score_0,i_close_0,score_1,i_close_1,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate
218840,896.0002617801047,.34999999,2016,-.27,3.649999998509884,1,.5,2,2,1,2,1,7.9400001,0,7.4299998,0,0,0,1,1,0,1,1,0,0,1,0,3.3800001
219692,878.7473684210526,.34,2016,.24,3.639999993145466,.72000003,.25,2,2,1,1,1,7.6700001,1,7.8099999,0,1,1,1,0,0,1,1,0,0,1,0,3.8799999
220203,878.7473684210526,.38,2016,.04,3.589999996125698,.89999998,.25,2,2,1,2,1,7.9000001,0,7.2199998,0,0,0,1,0,0,1,1,0,0,1,0,3.6300001
220045,878.7473684210526,.47,2016,-.33,3.579999998211861,.93000001,.25,2,2,1,2,1,8.1499996,0,8.1499996,0,0,1,1,1,0,1,1,0,0,1,0,3.25
219945,878.7473684210526,.55000001,2016,-.22,3.719999998807907,.60000002,1,2,2,1,1,1,7.7399998,0,7.9200001,0,0,1,1,1,1,0,0,0,0,1,0,3.5
219451,1296.485227272727,.31999999,2016,.11,3.639999993145466,.89999998,.25,2,2,1,1,1,7.96,0,7.6900001,0,0,0,1,0,0,1,1,0,0,1,0,3.75
219579,896.0002617801047,.37,2016,.63,3.619999997317791,.89999998,.5,2,2,1,2,1,7.77,0,7.9400001,0,0,1,0,0,0,1,1,0,0,1,0,4.25
220074,569.1886363636363,.69,2016,.29,3.709999993443489,.38,.25,2,2,1,2,1,8.0200005,0,8.0500002,0,0,0,1,0,0,0,0,0,0,1,0,4
219137,569.1886363636363,.79000002,2016,-.74,3.619999997317791,.43000001,.25,2,2,1,2,1,6.6799998,0,7.1900001,0,0,1,1,1,1,0,1,0,0,1,0,2.8800001
220209,957.1070063694267,.31,2016,.05,3.579999998211861,.94999999,.25,2,2,1,3,3,7.9000001,0,7.6799998,0,0,0,1,0,0,1,1,0,0,1,0,3.6300001
219377,957.1070063694267,.36000001,2016,.42,3.709999993443489,.85000002,.25,2,1,0,1,1,7.2399998,0,6.9499998,0,0,0,1,0,0,0,1,0,0,1,0,4.1300001
220049,878.7473684210526,.52999997,2016,.35,3.649999998509884,.75999999,.5,2,2,1,1,1,8.1800003,0,7.8499999,0,0,0,0,0,0,1,1,0,0,1,0,4
219704,1296.485227272727,.37,2016,.66,3.589999996125698,1,.5,2,2,1,1,1,6.5900002,0,6.54,0,0,0,0,1,0,1,0,0,0,1,0,4.25
218825,2674.00078125,.33000001,2016,-1.26,3.639999993145466,1,.25,2,2,1,2,2,7.29,0,7.52,0,0,0,1,1,1,0,1,0,0,1,0,2.3799999
220000,569.1886363636363,.41999999,2016,-.14,3.639999993145466,.75999999,.5,2,2,0,1,1,7.9699998,0,7.7800002,0,0,1,1,1,1,0,1,0,0,1,0,3.5
220194,638.5673507462686,.69999999,2016,.09,3.659999996423721,1,.5,2,2,0,1,1,7.9200001,0,7.7800002,1,1,0,1,1,0,0,1,0,0,1,0,3.75
219743,1296.485227272727,.25,2016,.67,3.579999998211861,.95999998,.5,2,1,1,1,1,6.3899999,0,6.5100002,0,0,0,0,1,0,0,0,0,0,1,0,4.25
219106,1296.485227272727,.30000001,2016,-.21,3.709999993443489,.95999998,.5,2,2,0,1,1,7.8699999,0,7.5500002,0,0,0,1,1,0,1,1,0,0,1,0,3.5
219415,569.1886363636363,.46000001,2016,-.2,3.579999998211861,1,.25,2,2,1,1,1,8.0900002,1,7.96,0,1,1,1,1,1,0,1,0,0,1,0,3.3800001
219200,896.0002617801047,.58999997,2016,.03,3.719999998807907,.74000001,.5,2,2,1,1,1,6.71,0,7.1700001,0,0,1,0,1,1,0,0,0,0,1,0,3.75
219424,1296.485227272727,.38,2016,.2,3.679999999701977,.94999999,.25,2,2,1,1,1,7.52,0,7.4200001,0,0,0,0,0,0,1,0,0,0,1,0,3.8800001
219589,878.7473684210526,.38,2016,-.11,3.609999999403954,1.02,.25,2,1,1,3,2,6.8200002,0,6.3499999,0,0,0,1,1,0,1,1,0,0,1,0,3.5
219096,569.1886363636363,.76999998,2016,.17,3.579999998211861,.85000002,.25,2,2,1,1,1,7.2600002,0,7.48,0,0,1,1,0,0,0,0,0,0,1,0,3.75
219929,2641.124035087719,.31,2016,-.09,3.589999996125698,.95999998,.5,2,1,1,1,1,7.0500002,0,6.7800002,0,0,0,1,1,0,0,0,0,0,1,0,3.5
219994,569.1886363636363,.51999998,2016,.16,3.969999998807907,.94,.25,2,2,1,3,2,8.1800003,0,7.9299998,0,0,0,1,0,0,1,0,0,0,1,0,4.1300001
219648,1296.485227272727,.55000001,2016,.17,3.709999993443489,.63,.25,2,2,1,1,1,6.8800001,0,7.5599999,0,0,1,1,0,1,0,0,0,0,1,0,3.8799999
220229,896.0002617801047,.41999999,2016,.23,3.649999998509884,.63,.25,2,2,1,1,1,7.8299999,0,8.1400003,0,0,1,1,0,1,0,1,0,0,1,0,3.8800001
219263,1391.35,.47999999,2015,-.01,3.759999997913837,.97000003,.25,2,1,0,2,2,7.3699999,0,6.6300001,0,0,0,1,1,1,0,1,0,1,0,0,3.75
219180,638.5673507462686,.69999999,2016,.03,3.969999998807907,.82999998,.25,2,2,1,1,1,6.9499998,0,6.3499999,0,0,1,1,1,0,1,0,0,0,1,0,4
219943,2641.124035087719,.27000001,2016,.7,3.679999999701977,.95999998,.25,2,2,1,1,1,7.8000002,0,7.21,0,0,0,1,1,0,0,1,0,0,1,0,4.3800001
219380,569.1886363636363,.62,2016,.23,3.649999998509884,.92000002,.25,2,2,1,1,1,6.6999998,0,7.6500001,0,0,1,1,1,0,0,1,0,0,1,0,3.8800001
219426,1296.485227272727,.27000001,2016,.07,3.679999999701977,.85000002,.5,2,1,1,1,1,7.3499999,0,7.4499998,0,0,0,1,0,0,0,1,0,0,1,0,3.75
219226,1391.35,.5,2016,-.05,3.679999999701977,.80000001,.25,2,2,1,4,2,7.29,0,6.8000002,0,0,1,1,1,1,0,1,0,0,1,0,3.6300001
219363,957.1070063694267,.30000001,2016,-.21,3.709999993443489,.83999997,.25,2,2,1,1,1,7.8699999,0,7.6199999,0,0,0,1,0,1,0,1,0,0,1,0,3.5
219970,638.5673507462686,.49000001,2016,.19,3.809999994933605,.94999999,.25,2,2,1,1,1,8.3299999,0,8.1499996,0,0,0,1,0,0,0,0,0,0,1,0,4
219902,878.7473684210526,.58999997,2016,.49,3.639999993145466,.70999998,.25,2,2,1,1,1,8.0799999,0,8.04,0,0,0,1,0,0,0,0,0,0,1,0,4.1300001
219099,569.1886363636363,.63999999,2015,-.35,3.979999996721745,.58999997,.25,2,2,1,2,1,8.1400003,0,7.2600002,0,0,0,1,0,0,1,1,0,1,0,0,3.6300001
219677,569.1886363636363,.69,2016,.04,3.709999993443489,.67000002,.5,2,2,0,3,1,8,0,7.7199998,1,1,0,1,0,1,0,1,0,0,1,0,3.75
219946,1391.35,.38,2016,.86,3.639999993145466,.85000002,.5,2,2,1,1,1,7.9400001,0,8.04,0,0,0,1,0,0,1,1,0,0,1,0,4.5
219583,1296.485227272727,.54000002,2016,.34,3.659999996423721,.95999998,.5,2,1,1,1,1,6.3000002,0,6.7800002,0,0,0,0,1,0,0,0,0,0,1,0,4
218895,569.1886363636363,.44999999,2016,.29,3.589999996125698,.85000002,.25,2,2,1,1,1,8.04,0,7.6999998,0,0,0,1,0,1,0,1,0,0,1,0,3.8800001
218924,896.0002617801047,.41,2016,.54,3.589999996125698,.60000002,.5,2,2,0,1,1,7.4299998,0,7.9400001,0,0,1,0,1,0,0,0,0,0,1,0,4.1300001
220321,638.5673507462686,.72000003,2016,.26,3.619999997317791,.52999997,.25,2,2,1,2,1,7.8600001,0,7.9499998,0,0,1,0,0,1,0,1,0,0,1,0,3.8800001
220271,1296.485227272727,.41,2016,.24,3.639999993145466,.80000001,.25,2,2,0,3,1,7.27,0,7.3499999,1,1,1,1,0,0,1,0,0,0,1,0,3.8799999
219342,638.5673507462686,.67000002,2016,.62,4.009999990463257,.75999999,.5,2,2,0,2,3,7.3499999,0,7.3600001,1,1,1,1,0,0,1,1,0,0,1,0,4.6300001
220019,1296.485227272727,.34999999,2016,-.02,3.649999998509884,.95999998,.5,2,2,0,1,1,7.1999998,0,6.1300001,1,1,0,0,1,0,1,0,0,0,1,0,3.6300001
219031,1296.485227272727,.44999999,2016,.71,3.78999999910593,.74000001,.5,2,2,0,1,5,5.8899999,0,6.1500001,1,1,1,0,1,0,0,1,0,0,1,0,4.5
218900,878.7473684210526,.27000001,2016,.17,3.579999998211861,.95999998,.5,2,1,1,2,1,6.98,0,7.3200002,0,0,0,1,1,0,1,1,0,0,1,0,3.75
219996,569.1886363636363,.47,2016,.1,3.649999998509884,.82999998,.25,1,2,1,2,1,8.1099997,0,8.0100002,0,0,1,1,1,0,0,1,0,0,1,0,3.75
220234,878.7473684210526,.50999999,2016,-.03,3.659999996423721,.76999998,.25,2,2,1,2,1,7.5300002,1,7.7600002,0,1,1,1,0,1,0,1,0,0,1,0,3.6300001
219764,2674.00078125,.25,2015,-.22,3.969999998807907,.85000002,.25,2,1,1,2,2,7.02,0,5.9299998,0,0,0,0,1,0,0,0,0,1,0,0,3.75
218984,1391.35,.27000001,2015,.37,3.759999997913837,.95999998,.25,2,1,1,2,1,7.3000002,0,7.4499998,0,0,0,1,1,0,1,1,0,1,0,0,4.1300001
220341,638.5673507462686,.46000001,2016,.88,3.619999997317791,.95999998,.5,2,2,1,1,1,7.1199999,0,7.1900001,0,0,0,0,1,0,0,0,0,0,1,0,4.5
219115,1296.485227272727,.41,2016,-.09,3.589999996125698,.85000002,.25,2,2,1,1,1,6.9000001,0,7.1700001,0,0,1,0,1,0,1,0,0,0,1,0,3.5
219790,638.5673507462686,.56,2016,-.03,3.659999996423721,.95999998,.25,2,2,1,2,1,6.7399998,0,6.8299999,0,0,0,0,1,0,0,0,0,0,1,0,3.6300001
219113,1391.35,.33000001,2015,-.09,3.969999998807907,.88999999,.5,2,2,0,2,1,6.96,0,6.73,0,0,0,1,1,0,1,1,0,1,0,0,3.8800001
220196,638.5673507462686,.62,2016,.2,3.679999999701977,.80000001,.5,2,2,1,1,1,8.1700001,0,8.0100002,0,0,1,0,0,1,0,0,0,0,1,0,3.8800001
219506,638.5673507462686,.81999999,2016,.42,3.709999993443489,.69,.5,2,2,1,1,1,7.0999999,0,8.2299995,0,0,1,1,0,0,1,1,0,0,1,0,4.1300001
219053,1296.485227272727,.44999999,2016,-.15,3.649999998509884,1.01,.5,2,2,1,2,1,6.6599998,0,7.3200002,0,0,0,1,1,0,1,1,0,0,1,0,3.5
219830,957.1070063694267,.72000003,2016,.3,3.579999998211861,.80000001,.25,2,2,1,1,1,8.2299995,0,7.96,0,0,0,1,0,1,0,1,0,0,1,0,3.8800001
219016,896.0002617801047,.67000002,2016,.52,3.729999996721745,.68000001,.25,2,2,1,1,1,6.46,0,7.1999998,0,0,1,0,0,0,1,0,0,0,1,0,4.25
219603,1296.485227272727,.38,2016,.03,3.719999998807907,.80000001,.25,2,2,1,3,3,7.4099998,0,7.8000002,0,0,1,1,0,0,1,1,0,0,1,0,3.75
219240,638.5673507462686,.63,2016,.12,4.009999990463257,.77999997,.5,2,2,1,3,1,8.2200003,1,8.0699997,0,1,1,0,0,1,0,1,0,0,1,0,4.1300001
219165,957.1070063694267,.44,2016,1.05,3.579999998211861,.75,.5,2,2,1,2,1,8.1999998,0,8.2700005,0,0,0,1,0,0,0,0,0,0,1,0,4.6300001
219696,638.5673507462686,.68000001,2016,.04,3.959999993443489,.75,.5,2,2,1,1,1,8.1499996,0,7.9099998,0,0,0,0,0,0,1,1,0,0,1,0,4
219756,1296.485227272727,.49000001,2016,.16,3.589999996125698,.34,.5,2,2,1,1,1,7.1599998,0,6.1500001,0,0,1,0,0,0,0,1,0,0,1,0,3.75
219145,878.7473684210526,.41999999,2015,-.18,3.929999999701977,.60000002,.25,2,2,1,2,1,7.7600002,0,6.7600002,0,0,0,1,0,0,1,1,0,1,0,0,3.75
219260,2641.124035087719,.23,2016,-.34,3.719999998807907,.95999998,.25,2,1,1,1,1,6.6300001,0,7.3499999,0,0,0,1,1,0,0,1,0,0,1,0,3.3800001
218929,569.1886363636363,.70999998,2016,.46,3.919999994337559,.81,.25,2,2,0,2,1,7.6399999,0,7.4499998,1,1,1,1,1,0,0,1,0,0,1,0,4.3800001
219473,957.1070063694267,.66000003,2016,.85,3.649999998509884,.75,.25,2,2,1,2,2,8.2399998,0,8.2299995,0,0,0,1,1,0,0,1,0,0,1,0,4.5
220293,1296.485227272727,.5,2016,1.16,3.719999998807907,.66000003,.5,2,2,0,2,1,5.77,0,6.46,0,0,1,0,0,0,1,0,0,0,1,0,4.8800001
219974,896.0002617801047,.47,2016,-.21,3.589999996125698,.69,.25,1,2,1,1,1,8.1700001,0,7.8499999,0,0,0,1,1,0,0,0,0,0,1,0,3.3800001
219600,1391.35,.28,2016,.04,3.709999993443489,.93000001,.5,2,2,1,1,1,7.9899998,0,7.8699999,0,0,0,1,0,0,1,1,0,0,1,0,3.75
219401,1475.310775862069,.40000001,2016,.16,3.589999996125698,.95999998,.25,2,1,1,1,1,6.6100001,0,7.1999998,0,0,0,0,1,0,0,1,0,0,1,0,3.75
219354,569.1886363636363,.77999997,2016,.11,3.639999993145466,.66000003,.25,2,2,0,1,1,7.25,0,7.1599998,0,0,1,1,0,1,0,1,0,0,1,0,3.75
219759,1391.35,.31999999,2016,.16,3.719999998807907,.94999999,.25,2,2,1,1,1,7.1100001,0,7,0,0,0,1,0,0,1,0,0,0,1,0,3.8800001
219024,2641.124035087719,.25999999,2016,.21,3.919999994337559,.83999997,.25,2,1,1,1,1,7.6300001,0,7.6599998,0,0,0,1,0,0,1,1,0,0,1,0,4.1300001
219767,896.0002617801047,.58999997,2016,-.09,3.719999998807907,.95999998,.5,2,2,1,1,1,6.7600002,0,7.7600002,0,0,1,1,1,1,0,1,0,0,1,0,3.6300001
219519,896.0002617801047,.47,2016,.61,3.639999993145466,.94,.5,2,2,1,1,1,6.8699999,1,6.8299999,0,1,1,1,1,0,1,1,0,0,1,0,4.25
219632,896.0002617801047,.60000002,2016,.21,3.919999994337559,.87,.5,2,2,1,4,1,7.1999998,0,7,0,0,1,1,0,1,0,1,0,0,1,0,4.1300001
219314,1391.35,.44,2015,.55,3.949999995529652,.72000003,.5,2,2,0,1,1,7.73,0,7.9200001,0,0,1,1,0,0,1,0,0,1,0,0,4.5
219042,1296.485227272727,.36000001,2016,.13,3.619999997317791,1,.5,2,1,1,2,2,7.3699999,0,7.5500002,0,0,0,0,1,0,1,1,0,0,1,0,3.75
219274,896.0002617801047,.60000002,2016,1.16,3.969999998807907,1,.5,2,2,0,1,1,6.46,0,6.5300002,0,0,0,0,0,0,1,1,0,0,1,0,5.1300001
219593,1391.35,.55000001,2016,.38,3.619999997317791,.95999998,.5,2,2,1,1,1,7.9000001,0,7.23,0,0,0,0,1,0,0,0,0,0,1,0,4
219063,896.0002617801047,.63,2016,.09,3.78999999910593,.37,0,2,2,0,1,1,7.6500001,0,7.6999998,0,0,0,0,0,0,0,1,0,0,1,0,3.8800001
219425,957.1070063694267,.31,2015,-.07,3.949999995529652,.91000003,.25,2,1,1,2,1,8.0600004,0,7.9499998,0,0,0,1,0,0,1,1,0,1,0,0,3.8800001
220032,638.5673507462686,.56999999,2016,-.12,3.619999997317791,.60000002,.5,2,2,1,1,1,8.0699997,0,8.21,0,0,1,0,0,0,1,1,0,0,1,0,3.5
220118,638.5673507462686,.55000001,2016,.6,3.649999998509884,.75,.5,2,2,1,1,1,8.1899996,0,8.1999998,0,0,1,0,0,1,0,1,0,0,1,0,4.25
219639,1391.35,.28,2016,.04,3.589999996125698,1,1,2,2,1,2,1,6.4699998,0,6.9899998,0,0,1,1,1,1,0,1,0,0,1,0,3.6300001
219935,957.1070063694267,.43000001,2016,.08,3.919999994337559,.77999997,.5,2,2,1,1,1,7.5,0,7.77,0,0,0,1,1,1,0,1,0,0,1,0,4
219905,638.5673507462686,.50999999,2015,.3,3.949999995529652,.80000001,.5,2,2,1,1,1,8.1599998,0,7.9299998,0,0,0,0,0,0,1,0,0,1,0,0,4.25
219897,896.0002617801047,.58999997,2016,.14,3.609999999403954,.51999998,.5,2,2,0,3,1,7.4899998,0,8.04,0,0,1,0,0,0,1,0,0,0,1,0,3.75
220243,896.0002617801047,.47,2016,-.08,3.709999993443489,.80000001,.5,2,2,1,2,2,7.8899999,0,7.5300002,0,0,0,1,0,1,0,1,0,0,1,0,3.6299999
219614,1296.485227272727,.31999999,2016,-.02,3.649999998509884,.91000003,.25,2,2,1,1,1,7.9699998,0,7.8800001,0,0,0,1,0,0,1,1,0,0,1,0,3.6300001
219029,896.0002617801047,.47999999,2016,.2,3.679999999701977,.94,.5,2,2,1,2,1,6.6900001,0,6.6799998,0,0,0,0,1,1,0,0,0,0,1,0,3.8800001
219132,957.1070063694267,.66000003,2015,.32,3.929999999701977,1.03,.5,2,2,0,1,1,6.1900001,0,6.52,0,0,1,1,1,1,0,1,0,1,0,0,4.25
219791,2674.00078125,.28,2016,.28,3.719999998807907,.47999999,.25,2,1,1,2,2,7.4000001,0,7.6300001,0,0,0,0,0,0,1,1,0,0,1,0,4
219954,638.5673507462686,.51999998,2016,.61,3.639999993145466,1.13,.5,2,2,0,1,1,6.7600002,0,6.21,0,0,0,0,1,0,1,1,0,0,1,0,4.25
219937,569.1886363636363,.43000001,2016,.1,3.649999998509884,.93000001,.25,2,2,1,2,1,6.8699999,0,6.5100002,0,0,0,1,0,0,1,0,0,0,1,0,3.75
218979,638.5673507462686,.46000001,2016,.24,3.639999993145466,.80000001,.25,2,2,1,2,2,7.9699998,0,8.0699997,0,0,1,0,0,0,1,1,0,0,1,0,3.8799999
219676,569.1886363636363,.67000002,2016,.07,3.809999994933605,.58999997,.5,2,2,1,1,2,7.23,0,7.3800001,0,0,1,1,0,1,0,0,0,0,1,0,3.8799999
220107,896.0002617801047,.5,2015,-.22,3.969999998807907,.95999998,.25,2,2,0,2,1,6.6399999,0,6.4899998,0,0,0,0,1,0,1,1,0,1,0,0,3.75
219241,878.7473684210526,.55000001,2016,.23,3.649999998509884,.80000001,.25,2,2,1,2,2,8.2299995,0,8.1899996,0,0,0,1,0,1,0,1,0,0,1,0,3.8800001
220055,638.5673507462686,.49000001,2016,.22,3.659999996423721,.88,.5,2,2,1,1,1,8.2299995,0,8.1199999,0,0,1,0,0,1,0,1,0,0,1,0,3.8800001
220301,957.1070063694267,.31,2016,-.26,4.009999990463257,.77999997,.5,2,1,1,1,1,7.5300002,0,7.6300001,0,0,0,1,1,1,0,1,0,0,1,0,3.75
219514,957.1070063694267,.50999999,2016,.09,3.659999996423721,.56,.25,2,2,1,1,1,7.1300001,0,7.6999998,0,0,1,1,0,0,1,1,0,0,1,0,3.75
219585,878.7473684210526,.50999999,2016,-.09,3.589999996125698,.75,.25,2,2,1,3,2,7.23,0,6.3200002,0,0,0,1,0,0,1,0,0,0,1,0,3.5
219306,2674.00078125,.33000001,2016,-1.5,3.649999998509884,.68000001,.5,1,2,1,2,2,6.3200002,0,7.1100001,0,0,0,1,1,1,0,1,0,0,1,0,2.1500001
219410,957.1070063694267,.38999999,2015,-.04,4.03999999165535,.74000001,.5,2,2,0,2,2,8.0299997,0,7.96,0,0,0,1,1,1,0,1,0,1,0,0,4
219205,878.7473684210526,.51999998,2016,-.01,3.639999993145466,.63999999,.25,2,2,1,2,1,7.9499998,0,8,0,0,1,1,0,1,0,1,0,0,1,0,3.6299999
219544,957.1070063694267,.41999999,2016,.1,3.649999998509884,.73000002,.25,2,2,1,1,1,7.54,0,7.4099998,0,0,1,1,1,1,0,0,0,0,1,0,3.75
220114,569.1886363636363,.44,2016,.21,3.78999999910593,.95999998,.5,2,2,1,2,2,7.77,0,6.8699999,0,0,0,1,1,0,1,0,0,0,1,0,4
218988,569.1886363636363,.40000001,2016,-.01,3.639999993145466,.79000002,.25,2,1,1,2,2,8.1599998,0,8.1599998,0,0,0,1,0,0,1,1,0,0,1,0,3.6299999
219464,638.5673507462686,.47999999,2015,.3,3.949999995529652,.77999997,.25,2,2,1,1,1,8.1400003,0,7.9699998,0,0,0,0,0,1,0,1,0,1,0,0,4.25
219513,957.1070063694267,.47,2016,.04,3.709999993443489,.88,.25,2,1,1,1,1,7.1199999,0,6.4200001,0,0,0,1,1,0,0,0,0,0,1,0,3.75
219750,569.1886363636363,.75999999,2016,.57,3.809999994933605,1.23,.25,2,2,1,1,1,7.3200002,0,7.5999999,0,0,1,1,0,0,1,0,0,0,1,0,4.3800001
218850,957.1070063694267,.46000001,2016,1.01,3.619999997317791,.80000001,.5,2,1,0,2,2,6.8099999,0,7.1700001,0,0,1,0,0,0,1,0,0,0,1,0,4.6300001
219315,896.0002617801047,.47999999,2015,-.47,3.969999998807907,.98000002,.25,2,2,1,2,1,8.0799999,0,8.1800003,0,0,1,1,1,1,0,1,0,1,0,0,3.5
219581,896.0002617801047,.31999999,2016,.48,3.649999998509884,.94999999,.5,2,1,0,2,1,8.0600004,0,7.77,1,1,0,1,0,1,0,1,0,0,1,0,4.1300001
219981,1391.35,.63999999,2016,.82,3.679999999701977,.92000002,.25,2,2,1,1,1,6.1900001,0,7.48,0,0,1,1,1,0,0,1,0,0,1,0,4.5
220163,638.5673507462686,.73000002,2016,-.59,3.589999996125698,.82999998,.5,1,2,1,1,1,7.9200001,0,7.8800001,0,0,1,1,1,0,1,1,0,0,1,0,3
219875,957.1070063694267,.63999999,2016,.03,3.969999998807907,.75,.25,2,2,1,2,1,8.1899996,0,8.0699997,0,0,0,1,0,1,0,0,0,0,1,0,4
220137,1391.35,.31,2015,.82,3.929999999701977,1.03,.5,2,2,1,2,1,7.1399999,0,7.3200002,0,0,0,1,1,0,1,1,0,1,0,0,4.75
218898,1296.485227272727,.49000001,2016,-.39,3.639999993145466,.73000002,0,2,2,1,2,1,7.8899999,0,8.1599998,0,0,1,1,1,1,0,1,0,0,1,0,3.25
218910,569.1886363636363,.54000002,2016,.28,3.719999998807907,.43000001,.25,2,2,1,2,1,7.9200001,0,7.8899999,0,0,1,1,1,1,0,0,0,0,1,0,4
219755,896.0002617801047,.57999998,2016,.16,3.589999996125698,.89999998,.25,2,2,1,1,1,7.46,0,7.1700001,0,0,0,0,0,0,1,0,0,0,1,0,3.75
218843,2674.00078125,.56,2016,.7,3.679999999701977,.94,0,2,2,1,2,1,6.96,0,7.9000001,0,0,0,0,0,1,0,1,0,0,1,0,4.3800001
219959,638.5673507462686,.62,2016,.16,3.589999996125698,.57999998,.25,2,2,1,1,1,8.2399998,0,8.2299995,0,0,1,1,0,0,1,1,0,0,1,0,3.75
220200,896.0002617801047,.52999997,2016,.49,3.639999993145466,.95999998,.25,2,2,1,2,1,7.0799999,0,6.5700002,0,0,0,0,1,0,0,1,0,0,1,0,4.1300001
218881,1475.310775862069,.30000001,2016,.16,3.719999998807907,1.02,.25,2,1,1,1,1,7.6999998,0,7.8299999,0,0,0,1,1,0,1,1,0,0,1,0,3.8800001
219682,638.5673507462686,.63,2016,.41,3.969999998807907,.80000001,.5,2,2,1,1,1,8.1000004,0,8.0299997,0,0,1,0,0,0,1,0,0,0,1,0,4.3800001
220005,1475.310775862069,.28999999,2016,.04,3.709999993443489,.74000001,.25,2,2,0,2,1,7.3299999,0,8.0500002,1,1,1,1,0,0,1,1,0,0,1,0,3.75
219120,896.0002617801047,.61000001,2016,.23,3.649999998509884,.50999999,.5,2,2,0,1,1,6,0,6.77,0,0,1,0,0,0,0,0,0,0,1,0,3.8800001
219305,2674.00078125,.30000001,2016,.73,3.649999998509884,.95999998,.25,2,1,1,1,1,6.1700001,0,5.9699998,0,0,0,1,1,0,1,0,0,0,1,0,4.3800001
219716,1475.310775862069,.40000001,2016,.3,3.579999998211861,.66000003,0,2,2,0,3,2,7.3499999,0,7.2399998,1,1,1,1,0,0,1,1,0,0,1,0,3.8800001
219100,957.1070063694267,.36000001,2016,.36,3.639999993145466,1,.25,2,1,1,1,1,6.3299999,0,7.4099998,0,0,0,1,1,0,0,0,0,0,1,0,4
219766,896.0002617801047,.41999999,2016,.6,3.649999998509884,.85000002,.5,2,2,1,1,1,7.4699998,0,7.54,0,0,1,0,1,0,1,1,0,0,1,0,4.25
219331,957.1070063694267,.38999999,2016,.16,3.719999998807907,.60000002,.5,2,2,1,2,2,7.23,0,7.5799999,0,0,1,1,0,0,1,1,0,0,1,0,3.8800001
219827,569.1886363636363,.57999998,2016,.2,3.679999999701977,.75,.25,2,2,0,2,2,8.1599998,0,7.9200001,0,0,0,1,1,1,0,0,0,0,1,0,3.8800001
219801,896.0002617801047,.40000001,2015,.3,3.949999995529652,.58999997,.25,2,2,1,1,1,8.04,0,8.1099997,0,0,1,0,0,0,1,1,0,1,0,0,4.25
220201,878.7473684210526,.31999999,2016,.38,3.619999997317791,.80000001,.5,2,2,0,2,1,7.7600002,0,7.3499999,0,0,1,1,0,0,1,1,0,0,1,0,4
219619,878.7473684210526,.75999999,2016,.04,3.959999993443489,.40000001,.5,2,2,0,2,1,6.8000002,0,8.04,1,1,1,1,0,0,1,1,0,0,1,0,4
218990,1391.35,.33000001,2015,.12,3.759999997913837,.97000003,.25,2,1,1,1,1,7.23,0,7.3499999,0,0,0,1,1,0,0,0,0,1,0,0,3.8800001
219414,878.7473684210526,.57999998,2015,-.18,3.929999999701977,.69,.25,2,2,0,3,2,7.48,0,7.1199999,0,0,1,1,1,1,0,1,0,1,0,0,3.75
219515,569.1886363636363,.67000002,2016,1.04,3.709999993443489,.76999998,.25,2,1,0,1,1,7.02,0,6.6100001,0,0,0,1,0,0,0,0,0,0,1,0,4.75
219344,2674.00078125,.22,2016,-.39,3.639999993145466,.98000002,.25,2,1,1,2,1,6.3099999,0,5.1300001,0,0,0,1,1,0,0,0,0,0,1,0,3.25
219715,569.1886363636363,.79000002,2016,-.46,3.709999993443489,.52999997,.5,2,2,1,2,2,6.6199999,0,7.5999999,0,0,1,1,1,1,0,1,0,0,1,0,3.25
220065,2674.00078125,.28999999,2016,.6,3.649999998509884,.94,.25,2,1,1,1,1,7.0999999,0,7.6999998,0,0,0,0,0,0,1,0,0,0,1,0,4.25
219378,1296.485227272727,.47,2016,.47,3.659999996423721,.82999998,1,2,2,1,1,1,5.6300001,0,5.2199998,0,0,1,0,1,0,0,0,0,0,1,0,4.1300001
219592,878.7473684210526,.69999999,2016,-.27,3.649999998509884,.28,.5,2,2,0,2,2,6.73,0,6.4099998,0,0,1,1,0,1,0,1,0,0,1,0,3.3800001
219277,569.1886363636363,.44999999,2016,.24,3.639999993145466,.80000001,.25,2,2,1,2,1,7.5999999,0,7.5900002,0,0,1,1,1,1,0,1,0,0,1,0,3.8799999
218954,1296.485227272727,.49000001,2016,1.04,3.709999993443489,.95999998,.5,2,1,1,1,1,6.1900001,0,7.0100002,0,0,0,0,1,0,1,0,0,0,1,0,4.75
219283,569.1886363636363,.73000002,2016,-.29,3.78999999910593,.91000003,.5,2,2,1,1,1,6.3299999,1,6.6300001,0,1,1,1,1,0,1,0,0,0,1,0,3.5
219546,638.5673507462686,.61000001,2016,-.22,3.719999998807907,.80000001,.25,2,2,0,1,1,7.98,0,7.9099998,0,0,0,0,0,0,1,1,0,0,1,0,3.5
220289,638.5673507462686,.33000001,2016,-.11,3.609999999403954,.80000001,.5,1,2,1,1,1,7.9099998,0,8.04,0,0,0,0,0,0,1,1,0,0,1,0,3.5
